customer_id,age,income,employment_status,credit_score,debt_to_income,country,customer_risk
C00711,49,47184.85427540153,employed,802.9554539978881,0.17673139311520242,FR,low
C00712,61,18551.32054584792,employed,757.9526336358012,0.31499007245814986,FR,low
C00713,64,32829.56227890463,employed,587.7939166171564,0.2698165484775407,DE,low
C00714,73,56762.50696829184,unemployed,681.5102779636236,0.0434622247872655,DE,low
C00715,66,79699.27715256932,unemployed,701.0403238318971,0.13307240646880347,ES,low
C00716,49,110993.42808581956,employed,516.6114085487873,0.3478890924910219,ES,medium
C00717,48,39681.71321351109,employed,703.4875740889034,0.3057825369859044,DE,low
C00718,32,82141.30328955424,student,850.0,0.1876504217614269,IE,low
C00719,54,57118.802088434604,unemployed,717.4747655956648,0.34876013246280957,DE,high
C00720,27,48823.7994183261,employed,785.819872678224,0.18953720514314357,IT,medium
C00721,73,61084.4834862492,employed,679.9990078705538,0.4040912366230855,IT,high
C00722,68,53300.24615727914,self-employed,658.9960974333267,0.3317018805055851,ES,low
C00723,26,,employed,696.26425398664,0.2064775505191637,NL,low
C00724,65,43425.00358063995,employed,598.1022148652766,0.6556737199993506,DE,low
C00725,25,22639.697144224134,unemployed,585.9704346467802,0.24682064768333525,FR,low
C00726,61,19583.870747036286,unemployed,768.836973687888,0.45276138586921066,IE,low
C00727,24,65718.14254890577,student,777.5320721150545,0.4302070063976576,NL,medium
C00728,47,46189.29810820002,self-employed,583.7292821218373,0.11863873165682214,DE,medium
C00729,57,39482.1331072205,employed,744.3759019734168,0.1819147018113979,IT,medium
C00730,61,52178.61816118623,employed,657.8692820003063,0.5175748754395774,IT,low
C00731,43,68693.57731122817,employed,692.8643031082153,0.20256214881742315,DE,medium
C00732,73,55787.642803554365,employed,702.7379284336752,0.32082818348862513,DE,low
C00733,64,38222.84633053969,employed,746.5367383861941,0.16558816614014651,DE,high
C00734,31,77752.15206862794,employed,671.7828925527815,0.3580138823154898,DE,low
C00735,58,85162.89556261427,employed,780.6332836147587,0.16936486523406924,ES,low
C00736,62,62385.68976177992,self-employed,690.3718528603139,0.4205627704744842,DE,low
C00737,38,72446.9337382259,employed,716.1831103425017,0.3372784156211955,ES,medium
C00738,62,78081.15993309004,employed,596.6724674939458,0.3631823597141345,FR,high
C00739,72,75732.08564449479,employed,842.0100388777964,0.4775994260433359,IE,high
C00740,67,64896.0827193651,employed,703.5256437028072,0.31862207256009845,IT,medium
C00741,63,64565.28798857254,student,723.4657888782981,0.22167396281912463,NL,high
C00742,56,62912.872040276554,employed,533.1287634806536,0.10500722470277371,NL,medium
C00743,34,28955.908834512084,employed,597.5384341075137,0.4202939476911738,DE,low
C00744,65,66715.1862940513,self-employed,766.5064624093359,0.4783550379841322,DE,medium
C00745,40,23527.906606342367,employed,688.5250716999935,0.5948672793302977,ES,low
C00746,50,35313.41144237385,employed,508.07006174402807,0.3902766952484495,DE,low
C00747,37,79374.86642396984,employed,750.1397741766732,0.13019958172507412,ES,low
C00000,37,69644.62341657815,employed,620.4098100430767,0.5515804220756956,NL,low
C00749,28,83235.36408340311,employed,780.7279928418903,0.20021980722983487,DE,high
